a,c,a_next,residual
18.63986398639864,1.9405066134519313,18.072154652674683,6.15585246100947e-5
18.64186418641864,1.9405777749266158,18.074123695220397,6.271280408898239e-5
18.643864386438644,1.940648932199168,18.07609274196825,6.386682375747466e-5
18.645864586458647,1.9407200854041995,18.078061792783622,6.50206047786428e-5
18.64786478647865,1.9407912346861451,18.080030847522078,6.617417505683232e-5
18.64986498649865,1.94086238020506,18.08199990602356,6.732757070837536e-5
18.651865186518652,1.9409335221431254,18.0839689681059,6.848083715460529e-5
18.653865386538655,1.941004660711403,18.085938033558026,6.963402931725593e-5
18.655865586558654,1.9410757961559515,18.087907102133876,7.078721088127349e-5
18.657865786578657,1.9411469287625391,18.089876173547694,7.194045227143508e-5
18.65986598659866,1.9412180588589494,18.09184524747168,7.309382709652645e-5
18.661866186618663,1.9412891868138231,18.093814323537213,7.424740721950762e-5
18.663866386638663,1.9413603130313388,18.095783401340096,9.742030532278179e-7
18.665866586658666,1.9414314379412068,18.09775248045063,2.1321688115083504e-6
18.66786678667867,1.9415025619843371,18.099721560427906,3.289999860212056e-6
18.66986698669867,1.9415736855959103,18.101690640836733,4.447733931933762e-6
18.67186718671867,1.941644809186787,18.103659721266258,5.6054052630649664e-6
18.673867386738674,1.9417159331251337,18.105628801348313,6.763042422530674e-6
18.675867586758677,1.9417870577202807,18.10759788077357,7.920666595939707e-6
18.677867786778677,1.9418581832108237,18.10956695930343,9.07829060781129e-6
18.67986798679868,1.9419293097584036,18.11153603677625,1.0235918837531166e-5
18.681868186818683,1.942000437447789,18.11350511310727,1.1393548048466151e-5
18.683868386838682,1.9420715662930932,18.115474188282363,1.2551168982466443e-5
18.685868586858685,1.9421426962491526,18.117443262346708,1.3708768489828493e-5
18.68786878687869,1.9422138272265785,18.119412335389686,1.4866331866314475e-5
18.68986898689869,1.9422849591086502,18.121381407528016,1.60238450624961e-5
18.69186918691869,1.9423560917679437,18.12335047888912,1.7181296419366276e-5
18.693869386938694,1.942427225080791,18.125319549596675,1.833867772549347e-5
18.695869586958697,1.9424983589381488,18.12728861975972,1.9495984496353813e-5
18.697869786978696,1.9425694932521407,18.12925768946613,2.065321557220834e-5
18.6998699869987,1.9426406279582618,18.13122675878041,2.1810372202724082e-5
18.701870187018702,1.942711763013865,18.13319582774521,2.2967456900113703e-5
18.703870387038705,1.9427828983939823,18.135164896385497,2.4124472290387722e-5
18.705870587058705,1.9428540340857312,18.13713396471415,2.528142020841173e-5
18.707870787078708,1.9429251700825265,18.139103032737758,2.643830115367507e-5
18.70987098709871,1.942996306379094,18.141072100461592,2.7595114172829227e-5
18.71187118711871,1.9430674429679415,18.143041167893145,2.875185709116934e-5
18.713871387138713,1.9431385798375045,18.145010235043983,2.9908526954391945e-5
18.715871587158716,1.9432097169717724,18.14697930193012,3.1065120529305545e-5
18.71787178717872,1.9432808543509914,18.148948368571304,3.22216347258264e-5
18.71987198719872,1.9433519919529374,18.150917434989758,3.337806687386813e-5
18.72187218721872,1.9434231297543227,18.152886501208773,3.4534414842024574e-5
18.723872387238725,1.9434942677319982,18.1548555672515,3.5690677009148075e-5
18.725872587258724,1.9435654058638092,18.15682463314009,3.684685217264505e-5
18.727872787278727,1.9436365441290704,18.15879369889523,3.8002939405923364e-5
18.72987298729873,1.943707682508717,18.16076276453599,3.915893794148584e-5
18.731873187318733,1.9437788209852367,18.16273183007987,4.031484708300059e-5
18.733873387338733,1.9438499595425023,18.164700895543007,4.14706661627795e-5
18.735873587358736,1.9439210981655783,18.166669960940332,4.262639453067596e-5
18.73787378737874,1.9439922368405635,18.16863902628575,4.378203157817673e-5
18.739873987398738,1.9440633755545011,18.170608091592214,4.4937576778258936e-5
18.74187418741874,1.9441345142953608,18.172577156871757,4.609302971403384e-5
18.743874387438744,1.9442056530520633,18.174546222135458,4.724839010494808e-5
18.745874587458747,1.9442767918145365,18.176515287393386,4.8403657830431435e-5
18.747874787478747,1.9443479305737852,18.17848435265454,4.955883292634411e-5
18.74987498749875,1.9444190693219496,18.180453417926778,5.071391558597593e-5
18.751875187518753,1.9444902080523483,18.18242248321678,5.186890614949924e-5
18.753875387538756,1.9445613467595058,18.184391548530023,5.302380509142335e-5
18.755875587558755,1.9446324854391537,18.186360613870775,5.4178612999167264e-5
18.757875787578758,1.944703624088211,18.188329679242123,5.5333330547746584e-5
18.75987598759876,1.9447747627047332,18.190298744646004,5.6487958482454026e-5
18.76187618761876,1.9448459012878487,18.192267810083287,5.764249758599682e-5
18.763876387638764,1.9449170398376725,18.194236875553866,5.8796948664285864e-5
18.765876587658767,1.9449881783552074,18.196205941056736,5.995131251113062e-5
18.76787678767877,1.9450593168422263,18.19817500659012,6.110558988647874e-5
18.76987698769877,1.9451304553011437,18.200144072151602,6.225978149243527e-5
18.771877187718772,1.9452015937348814,18.202113137738266,6.341388795005898e-5
18.773877387738775,1.9452727321467256,18.204082203346825,6.456790978170979e-5
18.775877587758774,1.9453438705401838,18.206051268973766,6.572184739639386e-5
18.777877787778777,1.9454150089188487,18.208020334615505,6.687570107788421e-5
